"Subject" "Emotion" "Memory" "Test.Tag"
"2093" 29 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"2094" 29 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_3.png"
"2095" 29 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_6.png"
"2096" 29 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"2097" 29 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"2098" 29 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2099" 29 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_2.png"
"2100" 29 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2101" 29 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2102" 29 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2103" 29 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2104" 29 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2105" 29 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"2106" 29 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"2107" 29 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2108" 29 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_7.png"
"2109" 29 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_1.png"
"2110" 29 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"2111" 29 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2112" 29 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2113" 3 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"2114" 3 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_1.png"
"2115" 3 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_2.png"
"2116" 3 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"2117" 3 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"2118" 3 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_1.png"
"2119" 3 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_7.png"
"2120" 3 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"2121" 3 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_4.png"
"2122" 3 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"2123" 3 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2124" 3 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2125" 3 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_2.png"
"2126" 3 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_4.png"
"2127" 3 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_3.png"
"2128" 3 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2129" 3 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2130" 3 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2131" 3 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_2.png"
"2132" 3 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"2133" 3 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"2134" 3 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"2135" 3 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2136" 3 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"2137" 3 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"2138" 3 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_6.png"
"2139" 3 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2140" 3 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_4.png"
"2141" 3 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_2.png"
"2142" 3 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2143" 3 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_2.png"
"2144" 3 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2145" 3 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2146" 3 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2147" 3 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2148" 3 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2149" 3 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"2150" 3 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2151" 3 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"2152" 3 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_6.png"
"2153" 3 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"2154" 3 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"2155" 3 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"2156" 3 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"2157" 3 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_3.png"
"2158" 3 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_6.png"
"2159" 3 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2160" 3 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"2161" 3 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_5.png"
"2162" 3 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_2.png"
"2163" 3 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2164" 3 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2165" 3 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"2166" 3 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"2167" 3 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"2168" 3 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"2169" 3 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"2170" 3 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_1.png"
"2171" 3 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_1.png"
"2172" 3 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"2173" 3 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"2174" 3 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2175" 3 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_6.png"
"2176" 3 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"2177" 3 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_2.png"
"2178" 3 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"2179" 3 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_3.png"
"2180" 3 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2181" 3 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2182" 3 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"2183" 3 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"2184" 3 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"2185" 3 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"2186" 3 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"2187" 3 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2188" 3 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"2189" 3 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"2190" 3 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2191" 3 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_2.png"
"2192" 3 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2193" 3 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_4.png"
"2194" 3 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"2195" 3 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_2.png"
"2196" 3 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2197" 3 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_3.png"
"2198" 3 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2199" 3 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_4.png"
"2200" 3 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_1.png"
"2201" 3 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"2202" 3 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_0.png"
"2203" 3 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2204" 3 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"2205" 3 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"2206" 3 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2207" 3 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_3.png"
"2208" 3 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_4.png"
"2209" 30 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"2210" 30 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_1.png"
"2211" 30 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2212" 30 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"2213" 30 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"2214" 30 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_6.png"
"2215" 30 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"2216" 30 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"2217" 30 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"2218" 30 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"2219" 30 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2220" 30 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"2221" 30 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_6.png"
"2222" 30 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"2223" 30 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2224" 30 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_6.png"
"2225" 30 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"2226" 30 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_3.png"
"2227" 30 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"2228" 30 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"2229" 30 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"2230" 30 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_1.png"
"2231" 30 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"2232" 30 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"2233" 30 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_2.png"
"2234" 30 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2235" 30 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2236" 30 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"2237" 30 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2238" 30 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2239" 30 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_6.png"
"2240" 30 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"2241" 30 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"2242" 30 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"2243" 30 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2244" 30 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"2245" 30 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"2246" 30 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2247" 30 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2248" 30 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"2249" 30 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_3.png"
"2250" 30 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"2251" 30 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"2252" 30 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"2253" 30 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2254" 30 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_3.png"
"2255" 30 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"2256" 30 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"2257" 30 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_1.png"
"2258" 30 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"2259" 30 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2260" 30 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"2261" 30 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"2262" 30 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_7.png"
"2263" 30 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"2264" 30 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2265" 30 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2266" 30 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2267" 30 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2268" 30 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2269" 30 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2270" 30 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_2.png"
"2271" 30 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"2272" 30 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"2273" 30 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"2274" 30 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2275" 30 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"2276" 30 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"2277" 30 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2278" 30 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_6.png"
"2279" 30 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2280" 30 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"2281" 30 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_3.png"
"2282" 30 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2283" 30 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2284" 30 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"2285" 30 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2286" 30 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_4.png"
"2287" 30 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_4.png"
"2288" 30 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2289" 30 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2290" 30 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2291" 30 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_4.png"
"2292" 30 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"2293" 30 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2294" 30 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_4.png"
"2295" 30 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_2.png"
"2296" 30 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_4.png"
"2297" 30 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2298" 30 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_1.png"
"2299" 30 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2300" 30 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_4.png"
"2301" 30 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2302" 30 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2303" 30 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"2304" 30 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"2305" 31 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2306" 31 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
"2307" 31 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2308" 31 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"2309" 31 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2310" 31 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2311" 31 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"2312" 31 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_6.png"
"2313" 31 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_3.png"
"2314" 31 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"2315" 31 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2316" 31 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_4.png"
"2317" 31 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"2318" 31 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"2319" 31 "Fear" "Fear\Female\FF_6.png" ""
"2320" 31 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"2321" 31 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2322" 31 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_7.png"
"2323" 31 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"2324" 31 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_0.png"
"2325" 31 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2326" 31 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"2327" 31 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2328" 31 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"2329" 31 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_5.png"
"2330" 31 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_4.png"
"2331" 31 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_1.png"
"2332" 31 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2333" 31 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2334" 31 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"2335" 31 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_5.png"
"2336" 31 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2337" 31 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_1.png"
"2338" 31 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2339" 31 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_5.png"
"2340" 31 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"2341" 31 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2342" 31 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_1.png"
"2343" 31 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_2.png"
"2344" 31 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"2345" 31 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_2.png"
"2346" 31 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2347" 31 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"2348" 31 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"2349" 31 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"2350" 31 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"2351" 31 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"2352" 31 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"2353" 31 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_1.png"
"2354" 31 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_7.png"
"2355" 31 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2356" 31 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_3.png"
"2357" 31 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"2358" 31 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_5.png"
"2359" 31 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_7.png"
"2360" 31 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"2361" 31 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2362" 31 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"2363" 31 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_6.png"
"2364" 31 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"2365" 31 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"2366" 31 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"2367" 31 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"2368" 31 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"2369" 31 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"2370" 31 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_5.png"
"2371" 31 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"2372" 31 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"2373" 31 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"2374" 31 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"2375" 31 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"2376" 31 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_2.png"
"2377" 31 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2378" 31 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2379" 31 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"2380" 31 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"2381" 31 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"2382" 31 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_6.png"
"2383" 31 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_4.png"
"2384" 31 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"2385" 31 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"2386" 31 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"2387" 31 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"2388" 31 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2389" 31 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2390" 31 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2391" 31 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"2392" 31 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"2393" 31 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"2394" 31 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_4.png"
"2395" 31 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"2396" 31 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"2397" 31 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"2398" 31 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"2399" 31 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"2400" 31 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_4.png"
"2401" 32 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"2402" 32 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"2403" 32 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"2404" 32 "Anger" "Anger\Male\AM_6.png" ""
"2405" 32 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"2406" 32 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"2407" 32 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_5.png"
"2408" 32 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"2409" 32 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_5.png"
"2410" 32 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"2411" 32 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"2412" 32 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_4.png"
